loan_id,reporting_month,current_status,current_balance,days_past_due,last_updated_at,source_system
LN101724,2023-08-01,Current,339524.25,0,2023-08-08,Servicer_Feed
LN101710,2023-01-01,Current,227833.23,0,2022-09-01,Servicer_Feed
LN100460,2021-06-01,Current,182843.38,0,2021-06-10,Servicer_Feed
LN101970,2019-03-01,Current,354958.38,0,2019-03-06,Servicer_Feed
LN100977,2020-04-01,Current,58802.59,0,2020-04-05,Servicer_Feed
LN101303,2020-01-01,Current,161159.09,0,2020-01-06,Servicer_Feed
LN100951,2024-06-01,Current,193781.51,0,2024-06-02,Servicer_Feed
LN100138,2020-06-01,Current,549706.19,0,2020-06-04,Servicer_Feed
LN100069,2024-08-01,Current,278822.27,0,2024-04-01,Servicer_Feed
LN100085,2024-03-01,Current,107012.37087630437,0,2024-03-09,Servicer_Feed
LN100874,2021-02-01,Current,219161.47007862743,0,2021-02-10,Servicer_Feed
LN101571,2021-12-01,Current,280194.33,0,2021-12-02,Servicer_Feed
LN100226,2024-09-01,Current,239810.34,0,2024-09-07,Servicer_Feed
LN100163,2022-09-01,Current,329251.9,0,2022-09-07,Servicer_Feed
LN101362,2020-01-01,Current,161900.33,0,2019-09-01,Servicer_Feed
LN100773,2021-01-01,Current,92119.23,0,2021-01-04,Servicer_Feed
LN100165,2024-07-01,Current,297979.19,0,2024-03-01,Servicer_Feed
LN100793,2024-02-01,30DPD,498835.58,30,2024-02-10,Servicer_Feed
LN100609,2022-06-01,Current,610119.5,0,2022-06-06,Servicer_Feed
LN101278,2024-05-01,Current,143891.05,0,2024-05-01,Servicer_Feed
LN101170,2019-09-01,Current,554400.87,0,2019-05-01,Servicer_Feed
LN101648,2022-01-01,Current,194317.35,0,2022-01-08,Servicer_Feed
LN101328,2020-07-01,Current,244575.59,0,2020-07-04,Servicer_Feed
LN101670,2021-01-01,Current,293416.59,0,2021-01-06,Servicer_Feed
LN100467,2023-11-01,Current,274927.62,0,2023-11-07,Servicer_Feed
LN100426,2021-12-01,Current,203766.89,0,2021-12-02,Servicer_Feed
LN101430,2023-05-01,Current,310379.66,0,2023-05-06,Servicer_Feed
LN101210,2022-06-01,Current,194188.69,0,2022-06-05,Servicer_Feed
LN101062,2022-08-01,Current,323353.46,0,2022-08-03,Servicer_Feed
LN101143,2022-02-01,Current,193877.41,0,2022-02-07,Servicer_Feed
LN100781,2023-07-01,Current,115823.32,0,2023-07-05,Servicer_Feed
LN101397,2023-01-01,Current,285088.36,0,2023-01-08,Servicer_Feed
LN100058,2023-03-01,Current,118125.14,0,2023-03-02,Servicer_Feed
LN101639,2024-03-01,Current,210441.72,0,2024-03-02,Servicer_Feed
LN101666,2022-11-01,Current,242970.83,0,2022-11-08,Servicer_Feed
LN100413,2022-12-01,Current,186894.22,0,2022-08-01,Servicer_Feed
LN100244,2022-11-01,Current,93480.27,0,2022-07-01,Servicer_Feed
LN101605,2024-02-01,Current,125939.13,0,2024-02-07,Servicer_Feed
LN101671,2024-08-01,Current,467991.096294542,0,2024-08-04,Servicer_Feed
LN101221,2022-09-01,Current,247251.93,0,2022-09-07,Servicer_Feed
LN101812,2023-12-01,Current,865048.8269624851,0,2023-12-05,Servicer_Feed
LN100029,2021-09-01,Current,166487.7065757614,0,2021-09-08,Servicer_Feed
LN101865,2023-07-01,Current,207563.06,0,2023-07-05,Servicer_Feed
LN101190,2024-01-01,Current,264046.57,0,2024-01-01,Servicer_Feed
LN101376,2022-08-01,Current,225208.71,0,2022-08-05,Servicer_Feed
LN101284,2024-08-01,Current,91485.84,0,2024-08-04,Servicer_Feed
LN100141,2020-10-01,Current,208380.42,0,2020-10-10,Servicer_Feed
LN101782,2023-02-01,Current,200530.08,0,2023-02-10,Servicer_Feed
LN100027,2024-01-01,Current,358618.13,0,2024-01-03,Servicer_Feed
LN100909,2022-02-01,Current,266794.2823785001,0,2022-02-01,Servicer_Feed
LN101202,2023-05-01,Current,283343.3,0,2023-05-07,Servicer_Feed
LN100194,2023-07-01,Current,326950.26,0,2023-07-04,Servicer_Feed
LN101611,2020-06-01,Current,91159.22,0,2020-06-09,Servicer_Feed
LN101840,2022-12-01,Current,353749.54,0,2022-12-03,Servicer_Feed
LN100464,2023-09-01,Current,288533.7984474558,0,2023-09-07,Servicer_Feed
LN100995,2022-12-01,Current,72944.29,0,2022-12-06,Servicer_Feed
LN100021,2023-04-01,Current,148914.59,0,2022-12-01,Servicer_Feed
LN101372,2023-11-01,Current,290517.85,0,2023-11-06,Servicer_Feed
LN100585,2022-11-01,Current,378845.3,0,2022-11-08,Servicer_Feed
LN101903,2023-06-01,Current,260201.54,0,2023-02-01,Servicer_Feed
LN100882,2019-07-01,Current,166300.48,0,2019-03-01,Servicer_Feed
LN100380,2024-03-01,Current,126436.14111051067,0,2024-03-03,Servicer_Feed
LN101722,2024-09-01,Current,440372.75,0,2024-09-08,Servicer_Feed
LN100846,2023-03-01,Current,137640.77,0,2023-03-01,Servicer_Feed
LN101975,2023-12-01,Current,105900.65,0,2023-12-08,Servicer_Feed
LN100220,2023-07-01,Current,267072.16,0,2023-07-06,Servicer_Feed
LN101547,2024-01-01,Current,202461.82,0,2024-01-05,Servicer_Feed
LN101689,2023-10-01,Current,135294.49,0,2023-10-08,Servicer_Feed
LN101358,2021-04-01,Current,189547.81,0,2020-12-01,Servicer_Feed
LN100379,2022-11-01,Current,158485.37,0,2022-07-01,Servicer_Feed
LN100892,2021-03-01,Current,408056.27,0,2021-03-06,Servicer_Feed
LN101700,2022-09-01,Current,331842.64,0,2022-05-01,Servicer_Feed
LN100271,2023-09-01,Current,617742.35,0,2023-09-10,Servicer_Feed
LN100544,2023-12-01,Current,328390.08,0,2023-12-08,Servicer_Feed
LN100327,2021-09-01,Current,384584.07,0,2021-09-04,Servicer_Feed
LN100646,2021-11-01,Current,126761.55052177342,0,2021-11-06,Servicer_Feed
LN100179,2023-04-01,Current,211647.94,0,2023-04-10,Servicer_Feed
LN100485,2022-01-01,Current,241885.81,0,2022-01-08,Servicer_Feed
LN101600,2024-03-01,Current,384723.98,0,2024-03-03,Servicer_Feed
LN100233,2020-10-01,Current,92727.90708165077,0,2020-10-04,Servicer_Feed
LN100156,2024-04-01,Current,283256.07,0,2024-04-01,Servicer_Feed
LN101642,2021-09-01,Current,190556.55,0,2021-05-01,Servicer_Feed
LN100614,2021-10-01,Current,340939.54559982516,0,2021-10-03,Servicer_Feed
LN100407,2022-02-01,Prepaid,162488.13182704832,0,2022-02-01,Servicer_Feed
LN101225,2020-06-01,Current,560179.27,0,2020-06-05,Servicer_Feed
LN101062,2024-08-01,Current,293832.2,0,2024-08-08,Servicer_Feed
LN101071,2021-04-01,Current,216634.19,0,2021-04-09,Servicer_Feed
LN101736,2022-04-01,Current,142928.56,0,2022-04-10,Servicer_Feed
LN100614,2022-02-01,Current,449643.78,0,2022-02-06,Servicer_Feed
LN100164,2024-04-01,Current,200072.3,0,2024-04-04,Servicer_Feed
LN100742,2021-10-01,Current,231112.03,0,2021-06-01,Servicer_Feed
LN100371,2022-12-01,Current,192176.89,0,2022-12-06,Servicer_Feed
LN101363,2023-04-01,Current,168008.56,0,2023-04-02,Servicer_Feed
LN100699,2024-02-01,Current,186631.59,0,2023-10-01,Servicer_Feed
LN100379,2022-07-01,Current,159472.76,0,2022-03-01,Servicer_Feed
LN100333,2024-10-01,Current,332250.44,0,2024-10-09,Servicer_Feed
LN100399,2023-07-01,Current,478570.89,0,2023-07-09,Servicer_Feed
LN101587,2023-12-01,Current,160820.8,0,2023-12-07,Servicer_Feed
LN100080,2022-12-01,Current,325409.65,0,2022-12-01,Servicer_Feed
LN101951,2021-01-01,Current,302670.28,0,2021-01-07,Servicer_Feed
LN100616,2024-10-01,Current,304349.22,0,2024-10-05,Servicer_Feed
LN100433,2021-02-01,Current,153179.51,0,2021-02-03,Servicer_Feed
LN101335,2022-07-01,30DPD,500577.4855569795,30,2022-07-05,Servicer_Feed
LN100136,2021-03-01,Prepaid,187938.38,0,2021-03-02,Servicer_Feed
LN101443,2024-09-01,Current,616005.4058170595,0,2024-09-08,Servicer_Feed
LN101868,2023-06-01,Current,378375.58,0,2023-06-09,Servicer_Feed
LN101066,2022-06-01,Current,197934.64,0,2022-06-09,Servicer_Feed
LN100880,2021-02-01,Current,184336.24,0,2021-02-06,Servicer_Feed
LN101933,2024-11-01,Current,255227.71,0,2024-11-04,Servicer_Feed
LN100492,2023-09-01,Current,128088.01,0,2023-09-09,Servicer_Feed
LN101907,2023-09-01,Current,362515.26,0,2023-05-01,Servicer_Feed
LN100684,2023-04-01,Current,189593.08,0,2022-12-01,Servicer_Feed
LN101631,2022-10-01,Current,336556.3595298967,0,2022-10-03,Servicer_Feed
LN100354,2023-02-01,Current,375882.21,0,2022-10-01,Servicer_Feed
LN101534,2022-05-01,Current,122076.44,0,2022-05-01,Servicer_Feed
LN101338,2023-09-01,Current,204791.31,0,2023-09-10,Servicer_Feed
LN101586,2023-06-01,Current,88167.97,0,2023-06-07,Servicer_Feed
LN101427,2024-06-01,Current,151059.65,0,2024-06-09,Servicer_Feed
LN101752,2020-12-01,Current,230604.64,0,2020-08-01,Servicer_Feed
LN100655,2024-12-01,Current,566465.85,0,2024-12-04,Servicer_Feed
LN101927,2020-03-01,Prepaid,273823.6,0,2019-11-01,Servicer_Feed
LN101491,2024-09-01,30DPD,212565.49,30,2024-09-04,Servicer_Feed
LN100708,2023-12-01,Current,132401.44,0,2023-12-05,Servicer_Feed
LN101763,2022-08-01,Current,200741.0,0,2022-08-04,Servicer_Feed
LN101085,2023-11-01,30DPD,110382.39,30,2023-11-10,Servicer_Feed
LN101820,2024-04-01,Current,209108.34,0,2023-12-01,Servicer_Feed
LN101648,2024-02-01,Current,186507.1,0,2023-10-01,Servicer_Feed
LN100465,2024-02-01,Current,121800.7,0,2024-02-02,Servicer_Feed
LN101045,2020-09-01,Current,342724.36,0,2020-09-01,Servicer_Feed
LN101769,2024-10-01,Current,254945.86,0,2024-10-03,Servicer_Feed
LN100874,2021-08-01,Current,189608.16,0,2021-04-01,Servicer_Feed
LN101587,2020-08-01,Current,172019.28,0,2020-08-03,Servicer_Feed
LN100314,2022-10-01,Current,154903.34,0,2022-10-08,Servicer_Feed
LN100074,2024-02-01,Current,269992.39,0,2024-02-02,Servicer_Feed
LN101889,2021-09-01,Current,218605.99,0,2021-09-05,Servicer_Feed
LN100978,2020-12-01,Current,275058.78,0,2020-12-03,Servicer_Feed
LN100739,2023-01-01,Current,153974.34,0,2023-01-02,Servicer_Feed
LN100098,2024-03-01,Current,244432.68,0,2024-03-06,Servicer_Feed
LN101983,2024-07-01,Current,190121.26,0,2024-07-04,Servicer_Feed
LN100078,2023-12-01,Current,144723.69,0,2023-12-07,Servicer_Feed
LN101338,2023-01-01,Current,210388.0,0,2023-01-10,Servicer_Feed
LN101705,2024-08-01,Current,148840.13,0,2024-08-06,Servicer_Feed
LN101527,2022-10-01,Current,117182.83,0,2022-06-01,Servicer_Feed
LN101936,2022-06-01,Current,169865.53,0,2022-06-09,Servicer_Feed
LN100138,2020-10-01,Current,546224.25,0,2020-10-06,Servicer_Feed
LN101132,2020-08-01,Current,239060.28,0,2020-08-08,Servicer_Feed
LN101089,2021-09-01,Current,336785.9749671568,0,2021-09-07,Servicer_Feed
LN101700,2022-10-01,Current,331294.55,0,2022-10-09,Servicer_Feed
LN101315,2024-05-01,Current,168022.8,0,2024-01-01,Servicer_Feed
LN101732,2023-07-01,Current,156440.35,0,2023-07-03,Servicer_Feed
LN100830,2022-02-01,Current,144614.66,0,2022-02-06,Servicer_Feed
LN101712,2023-09-01,Current,222310.61,0,2023-09-09,Servicer_Feed
LN101296,2023-06-01,Current,162052.73,0,2023-02-01,Servicer_Feed
LN100622,2022-03-01,Current,268820.62,0,2022-03-07,Servicer_Feed
LN101492,2022-10-01,Current,246523.84,0,2022-10-04,Servicer_Feed
LN100759,2021-02-01,Current,230157.28,0,2021-02-02,Servicer_Feed
LN100895,2022-02-01,Current,261301.29,0,2022-02-05,Servicer_Feed
LN100719,2024-02-01,Current,328089.2,0,2024-02-10,Servicer_Feed
LN100294,2022-12-01,Current,141456.16,0,2022-12-08,Servicer_Feed
LN100817,2021-05-01,Current,285918.63,0,2021-05-09,Servicer_Feed
LN101189,2021-10-01,Current,157560.50299621504,0,2021-10-01,Servicer_Feed
LN101297,2020-11-01,Current,220834.42,0,2020-11-08,Servicer_Feed
LN100732,2023-06-01,Current,351937.99,0,2023-06-01,Servicer_Feed
LN101932,2022-05-01,Current,403459.99,0,2022-01-01,Servicer_Feed
LN100745,2019-04-01,Current,218402.46,0,2019-04-08,Servicer_Feed
LN100638,2023-08-01,Current,192217.38,0,2023-08-07,Servicer_Feed
LN100606,2024-10-01,Current,304825.36,0,2024-06-01,Servicer_Feed
LN101733,2023-02-01,Current,130625.33,0,2023-02-08,Servicer_Feed
LN101514,2024-05-01,Current,188920.34,0,2024-05-04,Servicer_Feed
LN100739,2022-12-01,Current,208163.122824674,0,2022-12-04,Servicer_Feed
LN100600,2024-03-01,Current,121945.29,0,2024-03-02,Servicer_Feed
LN100700,2020-03-01,Current,165111.26884569862,0,2020-03-07,Servicer_Feed
LN100212,2021-02-01,Current,495196.9,0,2021-02-07,Servicer_Feed
LN100095,2024-10-01,Current,234234.57,0,2024-06-01,Servicer_Feed
LN100088,2024-12-01,Current,459094.31,0,2024-12-01,Servicer_Feed
LN101394,2024-08-01,Current,579812.12,0,2024-08-07,Servicer_Feed
LN101159,2019-12-01,Current,195949.6224279847,0,2019-12-07,Servicer_Feed
LN101660,2020-05-01,Current,422594.59,0,2020-05-08,Servicer_Feed
LN100914,2022-12-01,Current,267707.34,0,2022-12-04,Servicer_Feed
LN100564,2021-11-01,Current,729209.238468242,0,2021-11-08,Servicer_Feed
LN100348,2022-11-01,Current,150507.08,0,2022-11-02,Servicer_Feed
LN100873,2020-05-01,Current,139125.07,0,2020-05-02,Servicer_Feed
LN100370,2019-08-01,Current,340151.94,0,2019-04-01,Servicer_Feed
LN101109,2021-09-01,Current,312765.76,0,2021-09-02,Servicer_Feed
LN100794,2024-12-01,Current,277604.6004246674,0,2024-12-08,Servicer_Feed
LN101231,2024-12-01,30DPD,105149.69,30,2024-12-02,Servicer_Feed
LN101180,2022-02-01,Current,272131.76,0,2022-02-01,Servicer_Feed
LN101980,2024-10-01,Current,205003.83,0,2024-06-01,Servicer_Feed
LN101620,2021-12-01,Current,88886.67,0,2021-12-05,Servicer_Feed
LN101048,2023-12-01,Current,404348.73,0,2023-12-05,Servicer_Feed
LN100775,2023-11-01,Current,320985.2,0,2023-11-06,Servicer_Feed
LN100515,2023-04-01,Current,487515.85,0,2023-04-07,Servicer_Feed
LN101002,2024-04-01,Current,397421.91,0,2024-04-07,Servicer_Feed
LN100680,2023-04-01,Current,372475.43,0,2022-12-01,Servicer_Feed
LN100813,2021-02-01,Current,249315.92,0,2020-10-01,Servicer_Feed
LN100959,2021-04-01,Current,488410.4231815354,0,2021-04-05,Servicer_Feed
LN100644,2021-08-01,Current,160775.9,0,2021-08-02,Servicer_Feed
LN100868,2022-12-01,Current,285544.54,0,2022-12-01,Servicer_Feed
LN101900,2021-12-01,Current,183077.66,0,2021-12-06,Servicer_Feed
LN101923,2021-01-01,Current,241331.76,0,2021-01-06,Servicer_Feed
LN101845,2021-03-01,Current,318851.71,0,2021-03-01,Servicer_Feed
LN100613,2023-12-01,Current,262838.16,0,2023-12-08,Servicer_Feed
LN100080,2024-11-01,Current,313570.57,0,2024-11-07,Servicer_Feed
LN101258,2024-12-01,Current,270401.7,0,2024-12-07,Servicer_Feed
LN101120,2022-07-01,Current,173334.93,0,2022-03-01,Servicer_Feed
LN100045,2024-08-01,Current,162439.68,0,2024-08-01,Servicer_Feed
LN100122,2022-05-01,Current,290478.04,0,2022-05-03,Servicer_Feed
LN101907,2020-08-01,Current,442134.3060622705,0,2020-08-10,Servicer_Feed
LN100806,2021-08-01,Current,85786.52997178215,0,2021-08-09,Servicer_Feed
LN100906,2023-06-01,Current,150343.02,0,2023-02-01,Servicer_Feed
LN101833,2022-02-01,Current,197329.03,0,2021-10-01,Servicer_Feed
LN100665,2024-08-01,Current,225478.94,0,2024-08-09,Servicer_Feed
LN100520,2023-04-01,Current,95884.46827156108,0,2023-04-01,Servicer_Feed
LN101609,2023-09-01,Current,252635.33,0,2023-09-04,Servicer_Feed
LN100246,2022-07-01,Current,424888.52,0,2022-03-01,Servicer_Feed
LN100783,2023-10-01,Current,107051.81,0,2023-10-09,Servicer_Feed
LN100433,2019-09-01,Current,157318.87,0,2019-05-01,Servicer_Feed
LN101348,2023-03-01,Current,188658.54,0,2023-03-03,Servicer_Feed
LN100470,2024-04-01,Current,189347.61,0,2023-12-01,Servicer_Feed
LN100058,2024-11-01,Current,114288.27,0,2024-11-03,Servicer_Feed
LN100920,2021-05-01,Current,153865.22,0,2021-01-01,Servicer_Feed
LN100916,2021-11-01,Current,191052.7,0,2021-07-01,Servicer_Feed
LN101784,2023-02-01,Current,200451.19,0,2023-02-02,Servicer_Feed
LN101184,2024-12-01,Current,697157.27,0,2024-12-03,Servicer_Feed
LN100363,2024-10-01,Prepaid,199633.65,0,2024-10-03,Servicer_Feed
LN101813,2023-10-01,Current,184556.57,0,2023-10-10,Servicer_Feed
LN100727,2021-03-01,Current,148281.21,0,2021-03-09,Servicer_Feed
LN100641,2023-05-01,Current,362453.13,0,2023-05-01,Servicer_Feed
LN100833,2023-08-01,Current,275408.13,0,2023-04-01,Servicer_Feed
LN100797,2022-02-01,Current,262479.95,0,2022-02-10,Servicer_Feed
LN101436,2022-01-01,Current,89704.16,0,2022-01-07,Servicer_Feed
LN101684,2023-11-01,Current,189021.91,0,2023-11-07,Servicer_Feed
LN101342,2022-05-01,Current,366652.24,0,2022-05-07,Servicer_Feed
LN101478,2022-05-01,Current,320441.86,0,2022-05-07,Servicer_Feed
LN101999,2020-08-01,Current,308260.44,0,2020-08-09,Servicer_Feed
LN101042,2024-08-01,Current,263413.37,0,2024-08-07,Servicer_Feed
LN101948,2022-03-01,Current,124671.27,0,2022-03-07,Servicer_Feed
LN101427,2022-09-01,Current,156316.88,0,2022-09-01,Servicer_Feed
LN101647,2021-11-01,Current,189806.22,0,2021-11-07,Servicer_Feed
LN100236,2024-11-01,Current,376859.97,0,2024-11-02,Servicer_Feed
LN100691,2022-11-01,Current,278011.05,0,2022-11-05,Servicer_Feed
LN100700,2023-05-01,30DPD,135655.03,30,2023-05-08,Servicer_Feed
LN101533,2024-09-01,Current,185743.78470868513,0,2024-09-02,Servicer_Feed
LN101285,2023-06-01,Current,261884.64,0,2023-06-03,Servicer_Feed
LN100581,2023-05-01,Current,174548.27,0,2023-05-01,Servicer_Feed
LN101010,2022-12-01,Current,110549.25,0,2022-08-01,Servicer_Feed
LN101598,2023-01-01,Current,323035.49,0,2023-01-08,Servicer_Feed
LN100514,2023-11-01,Current,181873.33,0,2023-11-06,Servicer_Feed
LN100362,2023-10-01,Current,177557.49,0,2023-10-01,Servicer_Feed
LN101178,2023-10-01,Prepaid,265772.89,0,2023-10-03,Servicer_Feed
LN100520,2023-10-01,Current,71593.65,0,2023-10-01,Servicer_Feed
LN101443,2023-02-01,Current,205885.84,0,2023-02-01,Servicer_Feed
LN101350,2023-04-01,Current,348575.23,0,2023-04-06,Servicer_Feed
LN101163,2022-06-01,Current,200180.41,0,2022-06-07,Servicer_Feed
LN101399,2024-10-01,Current,252451.71,0,2024-10-06,Servicer_Feed
LN100934,2019-07-01,Current,254311.95,0,2019-07-08,Servicer_Feed
LN101001,2020-03-01,Current,303633.97,0,2019-11-01,Servicer_Feed
LN100163,2024-12-01,Current,315039.56,0,2024-08-01,Servicer_Feed
LN100463,2022-03-01,Current,219385.37,0,2021-11-01,Servicer_Feed
LN101623,2023-03-01,Current,789291.87,0,2023-03-10,Servicer_Feed
LN100882,2020-12-01,Current,161862.34,0,2020-12-02,Servicer_Feed
LN101782,2024-10-01,Current,194221.53,0,2024-06-01,Servicer_Feed
LN100553,2024-12-01,Current,207301.39155405067,0,2024-12-08,Servicer_Feed
LN101162,2024-04-01,Current,240310.69,0,2024-04-05,Servicer_Feed
LN100133,2023-08-01,Current,366462.37,0,2023-08-07,Servicer_Feed
LN100559,2023-02-01,Current,520015.03,0,2022-10-01,Servicer_Feed
LN100419,2022-07-01,Current,656963.3027164757,0,2022-07-05,Servicer_Feed
LN101674,2022-01-01,Current,206721.2,0,2022-01-06,Servicer_Feed
LN100400,2024-07-01,Current,109870.16,0,2024-07-07,Servicer_Feed
LN101198,2021-06-01,Current,151858.89534338037,0,2021-06-02,Servicer_Feed
LN101972,2021-01-01,Current,230448.76,0,2021-01-05,Servicer_Feed
LN100717,2023-01-01,Current,201583.92,0,2023-01-07,Servicer_Feed
LN100449,2024-08-01,Current,219063.52,0,2024-08-02,Servicer_Feed
LN100565,2023-05-01,Current,370741.47,0,2023-01-01,Servicer_Feed
LN101233,2023-03-01,Current,101524.8,0,2022-11-01,Servicer_Feed
LN100818,2023-12-01,Current,165361.99,0,2023-08-01,Servicer_Feed
LN101707,2020-06-01,Current,223658.73,0,2020-06-06,Servicer_Feed
LN101495,2021-06-01,Current,181083.83,0,2021-06-05,Servicer_Feed
LN101650,2024-04-01,Current,297766.6,0,2024-04-03,Servicer_Feed
LN100247,2023-04-01,Current,181640.03,0,2023-04-10,Servicer_Feed
LN100688,2024-06-01,30DPD,109719.80626503557,30,2024-06-01,Servicer_Feed
LN101932,2024-07-01,Current,386403.47,0,2024-07-09,Servicer_Feed
LN100822,2021-02-01,Current,142370.91,0,2021-02-05,Servicer_Feed
LN101123,2023-06-01,Current,364389.51,0,2023-02-01,Servicer_Feed
LN101063,2022-07-01,Current,220313.69,0,2022-07-02,Servicer_Feed
LN101564,2021-10-01,Current,405346.55,0,2021-10-10,Servicer_Feed
LN101258,2022-02-01,Current,305770.12,0,2022-02-09,Servicer_Feed
LN100725,2023-08-01,Current,194636.9,0,2023-08-04,Servicer_Feed
LN101516,2020-09-01,Current,489450.87,0,2020-09-02,Servicer_Feed
LN100021,2023-06-01,Current,148411.77,0,2023-06-05,Servicer_Feed
LN101058,2022-07-01,Current,267560.09,0,2022-07-09,Servicer_Feed
LN101447,2024-10-01,Current,143003.58,0,2024-10-04,Servicer_Feed
LN100960,2021-01-01,Current,104887.3,0,2021-01-02,Servicer_Feed
LN100339,2021-06-01,Current,227066.73,0,2021-06-08,Servicer_Feed
LN100916,2024-05-01,Current,233140.0078087854,0,2024-05-08,Servicer_Feed
LN100742,2020-10-01,Current,182471.07361271261,0,2020-10-08,Servicer_Feed
LN101778,2021-04-01,Current,373317.3,0,2021-04-09,Servicer_Feed
LN100997,2024-05-01,Current,208912.10776101015,0,2024-05-03,Servicer_Feed
LN100692,2024-05-01,Current,297105.03,0,2024-01-01,Servicer_Feed
LN100751,2024-07-01,Current,128587.62207784058,0,2024-07-01,Servicer_Feed
LN101478,2024-09-01,Current,288316.95,0,2024-09-03,Servicer_Feed
LN101938,2024-03-01,Current,210199.57,0,2024-03-06,Servicer_Feed
LN100637,2022-10-01,Current,325810.93,0,2022-10-01,Servicer_Feed
LN100338,2023-02-01,Current,226655.74,0,2023-02-03,Servicer_Feed
LN100094,2024-09-01,Current,278224.87,0,2024-09-04,Servicer_Feed
LN101573,2024-07-01,Current,135226.43198703157,0,2024-07-09,Servicer_Feed
LN101116,2024-10-01,Current,303346.3,0,2024-10-01,Servicer_Feed
LN100755,2024-04-01,Current,206170.46,0,2024-04-03,Servicer_Feed
LN101394,2021-04-01,Current,618707.79,0,2021-04-05,Servicer_Feed
LN100169,2019-10-01,Current,301504.64100933983,0,2019-10-09,Servicer_Feed
LN101710,2022-10-01,Current,228949.07,0,2022-10-03,Servicer_Feed
LN100590,2023-09-01,Current,113744.49,0,2023-09-05,Servicer_Feed
LN101583,2021-09-01,Current,233122.8,0,2021-09-10,Servicer_Feed
LN101696,2021-03-01,Current,176232.24,0,2021-03-03,Servicer_Feed
LN101168,2023-08-01,Current,427007.73,0,2023-08-06,Servicer_Feed
LN100820,2020-03-01,Current,319338.26,0,2020-03-05,Servicer_Feed
LN101672,2023-10-01,Current,391599.2115599335,0,2023-10-03,Servicer_Feed
LN100532,2024-03-01,Current,246579.0,0,2024-03-10,Servicer_Feed
LN101521,2024-11-01,Current,168084.99,0,2024-11-06,Servicer_Feed
LN101382,2022-09-01,Current,452110.14,0,2022-05-01,Servicer_Feed
