loan_id,reporting_month,data_quality_score
LN100037,2023-02-01,98.75
LN100037,2023-03-01,98.75
LN100037,2023-04-01,98.75
LN100037,2023-05-01,98.75
LN100037,2023-06-01,58.75
LN100037,2023-07-01,98.75
LN100037,2023-08-01,98.75
LN100037,2023-09-01,98.75
LN100037,2023-10-01,98.75
LN100037,2023-11-01,98.75
LN100037,2023-12-01,98.75
LN100038,2021-10-01,100.0
LN100038,2021-11-01,100.0
LN100038,2021-12-01,100.0
LN100038,2022-01-01,100.0
LN100038,2022-02-01,100.0
LN100038,2022-03-01,100.0
LN100038,2022-04-01,100.0
LN100038,2022-05-01,100.0
LN100038,2022-06-01,100.0
LN100038,2022-07-01,100.0
LN100039,2020-11-01,98.75
LN100039,2020-12-01,98.75
LN100039,2021-01-01,98.75
LN100039,2021-02-01,98.75
LN100039,2021-03-01,98.75
LN100039,2021-04-01,98.75
LN100039,2021-05-01,98.75
LN100039,2021-06-01,98.75
LN100039,2021-07-01,98.75
LN100039,2021-08-01,98.75
LN100039,2021-09-01,98.75
LN100039,2021-10-01,98.75
LN100039,2021-11-01,98.75
LN100039,2021-12-01,58.75
LN100039,2022-01-01,98.75
LN100039,2022-02-01,58.75
LN100039,2022-03-01,93.75
LN100039,2022-04-01,98.75
LN100039,2022-05-01,98.75
LN100039,2022-06-01,98.75
LN100039,2022-07-01,98.75
LN100039,2022-08-01,98.75
LN100039,2022-09-01,98.75
LN100039,2022-10-01,98.75
LN100039,2022-11-01,98.75
LN100039,2022-12-01,98.75
LN100039,2023-01-01,98.75
LN100039,2023-02-01,98.75
LN100039,2023-03-01,58.75
LN100039,2023-04-01,98.75
LN100039,2023-05-01,58.75
LN100039,2023-06-01,98.75
LN100039,2023-07-01,98.75
LN100039,2023-08-01,98.75
LN100039,2023-09-01,97.5
LN100039,2023-10-01,97.5
LN100039,2023-11-01,97.5
LN100039,2023-12-01,97.5
LN100040,2020-08-01,100.0
LN100040,2020-09-01,100.0
LN100040,2020-10-01,100.0
LN100040,2020-11-01,100.0
LN100040,2020-12-01,100.0
LN100040,2021-01-01,100.0
LN100040,2021-02-01,100.0
LN100040,2021-03-01,100.0
LN100040,2021-04-01,100.0
LN100040,2021-05-01,100.0
LN100040,2021-06-01,100.0
LN100040,2021-07-01,100.0
LN100040,2021-08-01,100.0
LN100040,2021-09-01,100.0
LN100040,2021-10-01,100.0
LN100040,2021-11-01,100.0
LN100040,2021-12-01,100.0
LN100040,2022-01-01,100.0
LN100040,2022-02-01,100.0
LN100040,2022-03-01,100.0
LN100040,2022-04-01,100.0
LN100040,2022-05-01,100.0
LN100040,2022-06-01,100.0
LN100040,2022-07-01,100.0
LN100040,2022-08-01,100.0
LN100040,2022-09-01,100.0
LN100040,2022-10-01,100.0
LN100040,2022-11-01,100.0
LN100040,2022-12-01,100.0
LN100040,2023-01-01,37.5
LN100040,2023-02-01,100.0
LN100040,2023-03-01,100.0
LN100040,2023-04-01,100.0
LN100040,2023-05-01,100.0
LN100040,2023-06-01,95.0
LN100040,2023-07-01,100.0
LN100040,2023-08-01,100.0
LN100040,2023-09-01,100.0
LN100040,2023-10-01,100.0
LN100040,2023-11-01,100.0
LN100040,2023-12-01,100.0
LN100041,2023-04-01,100.0
LN100041,2023-05-01,100.0
LN100041,2023-06-01,100.0
LN100041,2023-07-01,100.0
LN100041,2023-08-01,100.0
LN100041,2023-09-01,100.0
LN100041,2023-10-01,100.0
LN100041,2023-11-01,100.0
LN100041,2023-12-01,100.0
LN100042,2021-05-01,98.75
LN100042,2021-06-01,98.75
LN100042,2021-07-01,98.75
LN100042,2021-08-01,98.75
LN100042,2021-09-01,98.75
LN100043,2023-03-01,100.0
LN100043,2023-04-01,100.0
LN100043,2023-05-01,100.0
LN100043,2023-06-01,100.0
LN100043,2023-07-01,100.0
LN100043,2023-08-01,100.0
LN100043,2023-09-01,100.0
LN100043,2023-10-01,60.0
LN100043,2023-11-01,100.0
LN100043,2023-12-01,100.0
LN100044,2023-12-01,100.0
LN100045,2020-08-01,100.0
LN100045,2020-09-01,100.0
LN100045,2020-10-01,100.0
LN100045,2020-11-01,100.0
LN100045,2020-12-01,100.0
LN100045,2021-01-01,100.0
LN100045,2021-02-01,100.0
LN100045,2021-03-01,100.0
LN100045,2021-04-01,100.0
LN100045,2021-05-01,100.0
LN100045,2021-06-01,100.0
LN100045,2021-07-01,100.0
LN100045,2021-08-01,100.0
LN100045,2021-09-01,100.0
LN100045,2021-10-01,100.0
LN100045,2021-11-01,95.83
LN100045,2021-12-01,100.0
LN100045,2022-01-01,100.0
LN100045,2022-02-01,100.0
LN100045,2022-03-01,100.0
LN100045,2022-04-01,100.0
LN100045,2022-05-01,100.0
LN100045,2022-06-01,100.0
LN100045,2022-07-01,100.0
LN100045,2022-08-01,100.0
LN100045,2022-09-01,100.0
LN100045,2022-10-01,100.0
LN100045,2022-11-01,100.0
LN100045,2022-12-01,100.0
LN100045,2023-01-01,100.0
LN100045,2023-02-01,100.0
LN100045,2023-03-01,100.0
LN100045,2023-04-01,95.0
LN100045,2023-05-01,100.0
LN100045,2023-06-01,100.0
LN100045,2023-07-01,100.0
LN100045,2023-08-01,100.0
LN100045,2023-09-01,100.0
LN100045,2023-10-01,100.0
LN100045,2023-11-01,100.0
LN100045,2023-12-01,100.0
LN100046,2020-01-01,100.0
LN100046,2020-02-01,100.0
LN100046,2020-03-01,100.0
LN100046,2020-04-01,100.0
LN100046,2020-05-01,100.0
LN100046,2020-06-01,100.0
LN100046,2020-07-01,100.0
LN100046,2020-08-01,100.0
LN100046,2020-09-01,100.0
LN100046,2020-10-01,100.0
LN100046,2020-11-01,100.0
LN100046,2020-12-01,100.0
LN100046,2021-01-01,100.0
LN100046,2021-02-01,100.0
LN100046,2021-03-01,95.83
LN100046,2021-04-01,100.0
LN100046,2021-05-01,100.0
LN100046,2021-06-01,100.0
LN100046,2021-07-01,100.0
LN100046,2021-08-01,100.0
LN100046,2021-09-01,100.0
LN100046,2021-10-01,100.0
LN100046,2021-11-01,100.0
LN100046,2021-12-01,100.0
LN100046,2022-01-01,100.0
LN100046,2022-02-01,100.0
LN100046,2022-03-01,100.0
LN100046,2022-04-01,100.0
LN100046,2022-05-01,95.0
LN100046,2022-06-01,95.0
LN100046,2022-07-01,60.0
LN100046,2022-08-01,95.83
LN100046,2022-09-01,100.0
LN100046,2022-10-01,100.0
LN100046,2022-11-01,100.0
LN100046,2022-12-01,100.0
LN100046,2023-01-01,100.0
LN100046,2023-02-01,100.0
LN100046,2023-03-01,100.0
LN100046,2023-04-01,100.0
LN100046,2023-05-01,100.0
LN100046,2023-06-01,100.0
LN100046,2023-07-01,100.0
LN100046,2023-08-01,100.0
LN100046,2023-09-01,100.0
LN100046,2023-10-01,100.0
LN100046,2023-11-01,100.0
LN100046,2023-12-01,100.0
LN100047,2023-12-01,100.0
LN100048,2022-04-01,100.0
LN100048,2022-05-01,100.0
LN100048,2022-06-01,100.0
LN100048,2022-07-01,100.0
LN100048,2022-08-01,100.0
LN100048,2022-09-01,100.0
LN100048,2022-10-01,100.0
LN100048,2022-11-01,100.0
LN100048,2022-12-01,100.0
LN100048,2023-01-01,100.0
LN100048,2023-02-01,100.0
LN100048,2023-03-01,100.0
LN100048,2023-04-01,100.0
LN100048,2023-05-01,100.0
LN100048,2023-06-01,100.0
LN100048,2023-07-01,100.0
LN100048,2023-08-01,100.0
LN100048,2023-09-01,100.0
LN100048,2023-10-01,100.0
LN100048,2023-11-01,100.0
LN100048,2023-12-01,100.0
LN100049,2020-07-01,98.75
LN100049,2020-08-01,98.75
LN100049,2020-09-01,98.75
LN100049,2020-10-01,98.75
LN100049,2020-11-01,98.75
LN100049,2020-12-01,98.75
LN100049,2021-01-01,98.75
LN100049,2021-02-01,98.75
LN100049,2021-03-01,98.75
LN100049,2021-04-01,98.75
LN100049,2021-05-01,58.75
LN100049,2021-06-01,98.75
LN100049,2021-07-01,98.75
LN100049,2021-08-01,98.75
LN100049,2021-09-01,98.75
LN100050,2022-03-01,100.0
LN100050,2022-04-01,60.0
LN100050,2022-05-01,100.0
LN100050,2022-06-01,100.0
LN100050,2022-07-01,100.0
LN100050,2022-08-01,100.0
LN100050,2022-09-01,95.0
LN100050,2022-10-01,100.0
LN100050,2022-11-01,95.0
LN100050,2022-12-01,100.0
LN100050,2023-01-01,100.0
LN100050,2023-02-01,100.0
LN100050,2023-03-01,100.0
LN100050,2023-04-01,100.0
LN100050,2023-05-01,100.0
LN100050,2023-06-01,100.0
LN100050,2023-07-01,100.0
LN100050,2023-08-01,100.0
LN100050,2023-09-01,100.0
LN100050,2023-10-01,100.0
LN100050,2023-11-01,100.0
LN100050,2023-12-01,100.0
LN100050,2022-01-01,40.0
LN100051,2021-08-01,98.75
LN100051,2021-09-01,98.75
LN100051,2021-10-01,98.75
LN100051,2021-11-01,98.75
LN100051,2021-12-01,98.75
LN100051,2022-01-01,98.75
LN100051,2022-02-01,98.75
LN100051,2022-03-01,98.75
LN100051,2022-04-01,98.75
LN100051,2022-05-01,98.75
LN100051,2022-06-01,94.58
LN100051,2022-07-01,98.75
LN100051,2022-08-01,98.75
LN100051,2022-09-01,98.75
LN100051,2022-10-01,98.75
LN100051,2022-11-01,98.75
LN100051,2022-12-01,98.75
LN100051,2023-01-01,98.75
LN100051,2023-02-01,98.75
LN100051,2023-03-01,98.75
LN100051,2023-04-01,98.75
LN100051,2023-05-01,98.75
LN100051,2023-06-01,98.75
LN100051,2023-07-01,98.75
LN100051,2023-08-01,98.75
LN100051,2023-09-01,98.75
LN100051,2023-10-01,98.75
LN100051,2023-11-01,98.75
LN100051,2023-12-01,98.75
LN100052,2023-09-01,100.0
LN100052,2023-10-01,100.0
LN100052,2023-11-01,100.0
LN100052,2023-12-01,100.0
LN100053,2020-04-01,100.0
LN100053,2020-05-01,95.83
LN100053,2020-06-01,100.0
LN100053,2020-07-01,95.83
LN100053,2020-08-01,100.0
LN100053,2020-09-01,100.0
LN100053,2020-10-01,100.0
LN100053,2020-11-01,100.0
LN100053,2020-12-01,100.0
LN100053,2021-01-01,100.0
LN100053,2021-02-01,100.0
LN100053,2021-03-01,100.0
LN100053,2021-04-01,95.83
LN100053,2021-05-01,100.0
LN100053,2021-06-01,100.0
LN100053,2021-07-01,100.0
LN100053,2021-08-01,100.0
LN100053,2021-09-01,95.0
LN100053,2021-10-01,100.0
LN100053,2021-11-01,100.0
LN100053,2021-12-01,100.0
LN100053,2022-01-01,100.0
LN100053,2022-02-01,100.0
LN100053,2022-03-01,100.0
LN100053,2022-04-01,100.0
LN100053,2022-05-01,100.0
LN100055,2023-11-01,97.5
LN100055,2023-12-01,97.5
LN100056,2019-12-01,100.0
LN100056,2020-01-01,100.0
LN100056,2020-02-01,100.0
LN100056,2020-03-01,100.0
LN100056,2020-04-01,100.0
LN100056,2020-05-01,100.0
LN100056,2020-06-01,100.0
LN100056,2020-07-01,60.0
LN100056,2020-08-01,100.0
LN100056,2020-09-01,100.0
LN100056,2020-10-01,37.5
LN100056,2020-11-01,100.0
LN100056,2020-12-01,100.0
LN100056,2021-01-01,100.0
LN100056,2021-02-01,100.0
LN100056,2021-03-01,100.0
LN100056,2021-04-01,100.0
LN100056,2021-05-01,100.0
LN100056,2021-06-01,100.0
LN100056,2021-07-01,100.0
LN100057,2019-11-01,100.0
LN100057,2019-12-01,100.0
LN100057,2020-01-01,100.0
LN100057,2020-02-01,100.0
LN100057,2020-03-01,100.0
LN100057,2020-04-01,100.0
LN100057,2020-05-01,100.0
LN100057,2020-06-01,100.0
LN100057,2020-07-01,100.0
LN100057,2020-08-01,100.0
LN100057,2020-09-01,100.0
LN100057,2020-10-01,100.0
LN100057,2020-11-01,100.0
LN100057,2020-12-01,100.0
LN100057,2021-01-01,100.0
LN100057,2021-02-01,100.0
LN100057,2021-03-01,100.0
LN100057,2021-04-01,95.0
LN100057,2021-05-01,100.0
LN100057,2021-06-01,100.0
LN100057,2021-07-01,100.0
LN100057,2021-08-01,100.0
LN100057,2021-09-01,100.0
LN100057,2021-10-01,100.0
LN100057,2021-11-01,100.0
LN100057,2021-12-01,100.0
LN100057,2022-01-01,100.0
LN100057,2022-02-01,100.0
LN100057,2022-03-01,100.0
LN100057,2022-04-01,100.0
LN100057,2022-05-01,100.0
LN100057,2022-06-01,100.0
LN100057,2022-07-01,100.0
LN100057,2022-08-01,100.0
LN100057,2022-09-01,100.0
LN100057,2022-10-01,100.0
LN100057,2022-11-01,100.0
LN100057,2022-12-01,100.0
LN100057,2023-01-01,100.0
LN100057,2023-02-01,100.0
LN100057,2023-03-01,100.0
LN100057,2023-04-01,100.0
LN100057,2023-05-01,100.0
LN100057,2023-06-01,100.0
LN100057,2023-07-01,95.83
LN100057,2023-08-01,100.0
LN100057,2023-09-01,100.0
LN100057,2023-10-01,100.0
LN100057,2023-11-01,100.0
LN100057,2023-12-01,100.0
LN100058,2021-10-01,60.0
LN100058,2021-11-01,100.0
LN100058,2021-12-01,100.0
LN100058,2022-01-01,100.0
LN100058,2022-02-01,100.0
LN100058,2022-03-01,100.0
LN100058,2022-04-01,100.0
LN100058,2022-05-01,100.0
LN100058,2022-06-01,100.0
LN100058,2022-07-01,100.0
LN100058,2022-08-01,100.0
LN100058,2022-09-01,100.0
LN100058,2022-10-01,100.0
LN100058,2022-11-01,100.0
LN100058,2022-12-01,100.0
LN100058,2023-01-01,100.0
LN100058,2023-02-01,100.0
LN100058,2023-03-01,100.0
LN100058,2023-04-01,38.75
LN100058,2023-05-01,100.0
LN100058,2023-06-01,100.0
LN100058,2023-07-01,100.0
LN100058,2023-08-01,100.0
LN100058,2023-09-01,100.0
LN100058,2023-10-01,95.83
LN100058,2023-11-01,100.0
LN100058,2023-12-01,100.0
LN100059,2019-03-01,100.0
LN100059,2019-04-01,100.0
LN100059,2019-05-01,100.0
LN100059,2019-06-01,100.0
LN100059,2019-07-01,100.0
LN100059,2019-08-01,100.0
LN100059,2019-09-01,100.0
LN100059,2019-10-01,100.0
LN100059,2019-11-01,100.0
LN100059,2019-12-01,100.0
LN100059,2020-01-01,100.0
LN100059,2020-02-01,100.0
LN100059,2020-03-01,100.0
LN100059,2020-04-01,100.0
LN100059,2020-05-01,100.0
LN100059,2020-06-01,100.0
LN100059,2020-07-01,100.0
LN100059,2020-08-01,100.0
LN100059,2020-09-01,100.0
LN100059,2020-10-01,100.0
LN100059,2020-11-01,100.0
LN100060,2020-07-01,100.0
LN100060,2020-08-01,100.0
LN100060,2020-09-01,100.0
LN100060,2020-10-01,100.0
LN100060,2020-11-01,100.0
LN100060,2020-12-01,100.0
LN100060,2021-01-01,100.0
LN100060,2021-02-01,100.0
LN100060,2021-03-01,100.0
LN100060,2021-04-01,100.0
LN100060,2021-05-01,100.0
LN100060,2021-06-01,100.0
LN100060,2021-07-01,100.0
LN100060,2021-08-01,100.0
LN100060,2021-09-01,100.0
LN100060,2021-10-01,100.0
LN100060,2021-11-01,100.0
LN100060,2021-12-01,100.0
LN100060,2022-01-01,100.0
LN100060,2022-02-01,100.0
LN100060,2022-03-01,100.0
LN100060,2022-04-01,100.0
LN100060,2022-05-01,100.0
LN100060,2022-06-01,100.0
LN100060,2022-07-01,100.0
LN100060,2022-08-01,100.0
LN100060,2022-09-01,100.0
LN100060,2022-10-01,100.0
LN100060,2022-11-01,100.0
LN100060,2022-12-01,95.83
LN100060,2023-01-01,100.0
LN100060,2023-02-01,100.0
LN100060,2023-03-01,100.0
LN100060,2023-04-01,100.0
LN100060,2023-05-01,100.0
LN100060,2023-06-01,100.0
LN100060,2023-07-01,38.75
LN100060,2023-08-01,100.0
LN100060,2023-09-01,100.0
LN100060,2023-10-01,100.0
LN100060,2023-11-01,100.0
LN100060,2023-12-01,100.0
LN100061,2021-03-01,100.0
LN100061,2021-04-01,100.0
LN100061,2021-05-01,100.0
LN100061,2021-06-01,100.0
LN100061,2021-07-01,100.0
LN100061,2021-08-01,100.0
LN100061,2021-09-01,100.0
LN100061,2021-10-01,100.0
LN100061,2021-11-01,100.0
LN100061,2021-12-01,100.0
LN100061,2022-01-01,100.0
LN100061,2022-02-01,100.0
LN100061,2022-03-01,100.0
LN100061,2022-04-01,100.0
LN100061,2022-05-01,100.0
LN100061,2022-06-01,100.0
LN100061,2022-07-01,100.0
LN100061,2022-08-01,100.0
LN100061,2022-09-01,100.0
LN100061,2022-10-01,100.0
LN100061,2022-11-01,100.0
LN100061,2022-12-01,100.0
LN100061,2023-01-01,100.0
LN100061,2023-02-01,100.0
LN100061,2023-03-01,100.0
LN100061,2023-04-01,100.0
LN100061,2023-05-01,100.0
LN100061,2023-06-01,38.75
LN100061,2023-07-01,100.0
LN100061,2023-08-01,100.0
LN100061,2023-09-01,100.0
LN100061,2023-10-01,100.0
LN100061,2023-11-01,100.0
LN100061,2023-12-01,60.0
LN100061,2021-01-01,40.0
LN100064,2019-10-01,100.0
LN100064,2019-11-01,100.0
LN100064,2019-12-01,100.0
LN100064,2020-01-01,100.0
LN100064,2020-02-01,100.0
LN100064,2020-03-01,60.0
LN100064,2020-04-01,100.0
LN100064,2020-05-01,100.0
LN100064,2020-06-01,100.0
LN100064,2020-07-01,100.0
LN100064,2020-08-01,100.0
LN100064,2020-09-01,100.0
LN100064,2020-10-01,100.0
LN100064,2020-11-01,100.0
LN100064,2020-12-01,100.0
LN100064,2021-01-01,100.0
LN100064,2021-02-01,100.0
LN100064,2021-03-01,100.0
LN100064,2021-04-01,100.0
LN100064,2021-05-01,100.0
LN100064,2021-06-01,100.0
LN100064,2021-07-01,100.0
LN100064,2021-08-01,100.0
LN100064,2021-09-01,100.0
LN100064,2021-10-01,100.0
LN100064,2021-11-01,100.0
LN100064,2021-12-01,100.0
LN100064,2022-01-01,100.0
LN100064,2022-02-01,100.0
LN100064,2022-03-01,100.0
LN100064,2022-04-01,100.0
LN100064,2022-05-01,100.0
LN100064,2022-06-01,100.0
LN100064,2022-07-01,100.0
LN100064,2022-08-01,100.0
LN100064,2022-09-01,100.0
LN100064,2022-10-01,100.0
LN100064,2022-11-01,70.0
LN100065,2023-08-01,52.5
LN100065,2023-09-01,100.0
LN100065,2023-10-01,100.0
LN100065,2023-11-01,100.0
LN100065,2023-12-01,100.0
LN100066,2019-06-01,52.5
LN100066,2019-07-01,98.75
LN100066,2019-08-01,98.75
LN100066,2019-09-01,98.75
LN100066,2019-10-01,98.75
LN100066,2019-11-01,98.75
LN100066,2019-12-01,37.5
LN100066,2020-01-01,98.75
LN100066,2020-02-01,98.75
LN100066,2020-03-01,98.75
LN100066,2020-04-01,98.75
LN100066,2020-05-01,98.75
LN100066,2020-06-01,98.75
LN100066,2020-07-01,98.75
LN100066,2020-08-01,98.75
LN100066,2020-09-01,98.75
LN100066,2020-10-01,98.75
LN100066,2020-11-01,98.75
LN100066,2020-12-01,94.58
LN100066,2021-01-01,98.75
LN100066,2021-02-01,98.75
LN100066,2021-03-01,98.75
LN100066,2021-04-01,98.75
LN100066,2021-05-01,98.75
LN100066,2021-06-01,98.75
LN100066,2021-07-01,98.75
LN100066,2021-08-01,98.75
LN100066,2021-09-01,98.75
LN100066,2021-10-01,98.75
LN100066,2021-11-01,98.75
LN100066,2021-12-01,98.75
LN100066,2022-01-01,58.75
LN100066,2022-02-01,98.75
LN100067,2022-11-01,100.0
LN100067,2022-12-01,100.0
LN100067,2023-01-01,100.0
LN100067,2023-02-01,100.0
LN100067,2023-03-01,95.0
LN100067,2023-04-01,100.0
LN100067,2023-05-01,100.0
LN100067,2023-06-01,100.0
LN100067,2023-07-01,100.0
LN100067,2023-08-01,100.0
LN100067,2023-09-01,100.0
LN100067,2023-10-01,100.0
LN100067,2023-11-01,100.0
LN100067,2023-12-01,100.0
LN100068,2023-05-01,98.75
LN100068,2023-06-01,98.75
LN100068,2023-07-01,98.75
LN100068,2023-08-01,94.58
LN100068,2023-09-01,98.75
LN100068,2023-10-01,98.75
LN100068,2023-11-01,98.75
LN100068,2023-12-01,98.75
LN100069,2023-08-01,100.0
LN100069,2023-09-01,100.0
LN100069,2023-10-01,100.0
LN100069,2023-11-01,100.0
LN100069,2023-12-01,100.0
LN100070,2020-02-01,98.75
LN100070,2020-03-01,98.75
LN100070,2020-04-01,98.75
LN100070,2020-05-01,98.75
LN100070,2020-06-01,98.75
LN100070,2020-07-01,98.75
LN100070,2020-08-01,98.75
LN100070,2020-09-01,98.75
LN100070,2020-10-01,98.75
LN100070,2020-11-01,98.75
LN100070,2020-12-01,98.75
LN100070,2021-01-01,98.75
LN100070,2021-02-01,98.75
LN100070,2021-03-01,98.75
LN100070,2021-04-01,98.75
LN100070,2021-05-01,98.75
LN100070,2021-06-01,98.75
LN100070,2021-07-01,98.75
LN100071,2023-08-01,100.0
LN100071,2023-09-01,100.0
LN100071,2023-10-01,100.0
LN100071,2023-11-01,100.0
LN100071,2023-12-01,100.0
LN100072,2019-08-01,100.0
LN100072,2019-09-01,100.0
LN100072,2019-10-01,100.0
LN100072,2019-11-01,100.0
LN100072,2019-12-01,100.0
LN100072,2020-01-01,100.0
LN100072,2020-02-01,100.0
LN100072,2020-03-01,100.0
LN100072,2020-04-01,100.0
LN100072,2020-05-01,100.0
LN100072,2020-06-01,100.0
LN100072,2020-07-01,100.0
LN100072,2020-08-01,100.0
LN100072,2020-09-01,100.0
LN100072,2020-10-01,95.83
LN100072,2020-11-01,100.0
LN100072,2020-12-01,100.0
LN100072,2021-01-01,100.0
LN100072,2021-02-01,100.0
LN100072,2021-03-01,100.0
LN100072,2021-04-01,100.0
LN100072,2021-05-01,100.0
LN100072,2021-06-01,100.0
LN100072,2021-07-01,100.0
LN100072,2021-08-01,100.0
LN100072,2021-09-01,100.0
LN100072,2021-10-01,100.0
LN100072,2021-11-01,100.0
LN100072,2021-12-01,100.0
LN100072,2022-01-01,100.0
LN100072,2022-02-01,100.0
LN100072,2022-03-01,95.83
LN100072,2022-04-01,100.0
LN100072,2022-05-01,100.0
LN100072,2022-06-01,100.0
LN100072,2022-07-01,100.0
LN100072,2022-08-01,100.0
LN100072,2022-09-01,100.0
LN100072,2022-10-01,100.0
LN100072,2022-11-01,100.0
LN100072,2022-12-01,100.0
LN100072,2023-01-01,100.0
LN100072,2023-02-01,100.0
LN100072,2023-03-01,100.0
LN100072,2023-04-01,100.0
LN100072,2023-05-01,100.0
LN100072,2023-06-01,100.0
LN100072,2023-07-01,100.0
LN100072,2023-08-01,100.0
LN100072,2023-09-01,100.0
LN100072,2023-10-01,100.0
LN100072,2023-11-01,100.0
LN100072,2023-12-01,100.0
LN100073,2021-09-01,100.0
LN100073,2021-10-01,100.0
LN100073,2021-11-01,100.0
LN100073,2021-12-01,100.0
LN100073,2022-01-01,100.0
LN100073,2022-02-01,100.0
LN100073,2022-03-01,100.0
LN100073,2022-04-01,100.0
LN100073,2022-05-01,100.0
LN100073,2022-06-01,100.0
LN100073,2022-07-01,100.0
LN100073,2022-08-01,100.0
LN100073,2022-09-01,100.0
LN100073,2022-10-01,100.0
LN100073,2022-11-01,100.0
LN100073,2022-12-01,100.0
LN100073,2023-01-01,100.0
LN100073,2023-02-01,95.83
LN100073,2023-03-01,100.0
LN100073,2023-04-01,100.0
LN100073,2023-05-01,100.0
LN100073,2023-06-01,100.0
LN100073,2023-07-01,100.0
LN100073,2023-08-01,100.0
LN100073,2023-09-01,100.0
LN100073,2023-10-01,100.0
LN100073,2023-11-01,100.0
LN100073,2023-12-01,100.0
LN100074,2021-06-01,100.0
LN100074,2021-07-01,100.0
LN100074,2021-08-01,100.0
LN100074,2021-09-01,100.0
LN100074,2021-10-01,100.0
LN100074,2021-11-01,100.0
LN100074,2021-12-01,100.0
LN100074,2022-01-01,100.0
LN100074,2022-02-01,100.0
LN100074,2022-03-01,100.0
LN100074,2022-04-01,95.83
LN100074,2022-05-01,100.0
LN100074,2022-06-01,100.0
LN100074,2022-07-01,100.0
LN100074,2022-08-01,100.0
LN100074,2022-09-01,100.0
LN100074,2022-10-01,100.0
LN100074,2022-11-01,100.0
LN100074,2022-12-01,100.0
LN100074,2023-01-01,100.0
LN100074,2023-02-01,100.0
LN100074,2023-03-01,60.0
LN100074,2023-04-01,100.0
LN100074,2023-05-01,60.0
LN100074,2023-06-01,100.0
LN100074,2023-07-01,100.0
LN100074,2023-08-01,100.0
LN100074,2023-09-01,100.0
LN100074,2023-10-01,100.0
LN100074,2023-11-01,100.0
LN100074,2023-12-01,100.0
LN100075,2020-08-01,100.0
LN100075,2020-09-01,100.0
LN100075,2020-10-01,100.0
LN100075,2020-11-01,100.0
LN100075,2020-12-01,100.0
LN100075,2021-01-01,100.0
LN100075,2021-02-01,100.0
LN100075,2021-03-01,95.83
LN100075,2021-04-01,100.0
LN100075,2021-05-01,100.0
LN100075,2021-06-01,100.0
LN100075,2021-07-01,100.0
LN100075,2021-08-01,100.0
LN100075,2021-09-01,100.0
LN100075,2021-10-01,100.0
LN100075,2021-11-01,100.0
LN100075,2021-12-01,100.0
LN100075,2022-01-01,60.0
LN100075,2022-02-01,100.0
LN100075,2022-03-01,100.0
LN100075,2022-04-01,100.0
LN100075,2022-05-01,100.0
LN100075,2022-06-01,100.0
LN100075,2022-07-01,100.0
LN100075,2022-08-01,100.0
LN100075,2022-09-01,100.0
LN100075,2022-10-01,100.0
LN100075,2022-11-01,100.0
LN100075,2022-12-01,95.0
LN100075,2023-01-01,100.0
LN100075,2023-02-01,100.0
LN100075,2023-03-01,100.0
LN100075,2023-04-01,100.0
LN100075,2023-05-01,100.0
LN100075,2023-06-01,100.0
LN100075,2023-07-01,100.0
LN100075,2023-08-01,100.0
LN100075,2023-09-01,100.0
LN100075,2023-10-01,100.0
LN100075,2023-11-01,100.0
LN100075,2023-12-01,100.0
LN100076,2019-02-01,98.75
LN100076,2019-03-01,98.75
LN100076,2019-04-01,98.75
LN100076,2019-05-01,98.75
LN100076,2019-06-01,98.75
LN100076,2019-07-01,98.75
LN100076,2019-08-01,98.75
LN100076,2019-09-01,98.75
LN100076,2019-10-01,98.75
LN100076,2019-11-01,98.75
LN100076,2019-12-01,98.75
LN100076,2020-01-01,98.75
LN100076,2020-02-01,98.75
LN100076,2020-03-01,98.75
LN100076,2020-04-01,98.75
LN100076,2020-05-01,98.75
LN100076,2020-06-01,98.75
LN100076,2020-07-01,98.75
LN100076,2020-08-01,98.75
LN100076,2020-09-01,98.75
LN100076,2020-10-01,94.58
LN100076,2020-11-01,98.75
LN100076,2020-12-01,98.75
LN100076,2021-01-01,58.75
LN100076,2021-02-01,98.75
LN100076,2021-03-01,58.75
LN100076,2021-04-01,98.75
LN100076,2021-05-01,98.75
LN100076,2021-06-01,98.75
LN100076,2021-07-01,98.75
LN100076,2021-08-01,98.75
LN100076,2021-09-01,93.75
LN100076,2021-10-01,98.75
LN100076,2021-11-01,98.75
LN100076,2021-12-01,97.5
LN100076,2022-01-01,97.5
LN100076,2022-02-01,97.5
LN100076,2022-03-01,97.5
LN100076,2022-04-01,97.5
LN100076,2022-05-01,97.5
LN100076,2022-06-01,97.5
LN100076,2022-07-01,97.5
LN100076,2022-08-01,97.5
LN100076,2022-09-01,97.5
LN100076,2022-10-01,97.5
LN100076,2022-11-01,97.5
LN100076,2022-12-01,97.5
LN100076,2023-01-01,97.5
LN100076,2023-02-01,97.5
LN100076,2023-03-01,97.5
LN100076,2023-04-01,97.5
LN100076,2023-05-01,97.5
LN100076,2023-06-01,93.33
LN100076,2023-07-01,97.5
